ID,Title,Difficulty,Category,Company Count,Companies,LeetCode Link,Topics
961,Find Leaves of Binary Tree,MEDIUM,Tree,1,Linkedln,https://leetcode.com/problems/find-leaves-of-binary-tree,"Tree, Depth-First Search, Binary Tree"
962,Longest Univalue Path,MEDIUM,Tree,1,Snowflake,https://leetcode.com/problems/longest-univalue-path,"Tree, Depth-First Search, Binary Tree"
963,Maximum Width of Binary Tree,MEDIUM,Tree,1,Flipkart,https://leetcode.com/problems/maximum-width-of-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
964,Number of Good Leaf Nodes Pairs,MEDIUM,Tree,1,ByteDance,https://leetcode.com/problems/number-of-good-leaf-nodes-pairs,"Tree, Depth-First Search, Binary Tree"
965,Reverse Odd Levels of Binary Tree,MEDIUM,Tree,1,JP Morgan,https://leetcode.com/problems/reverse-odd-levels-of-binary-tree,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
966,Sum of Nodes with Even-Valued Grandparent,MEDIUM,Tree,1,Salesforce,https://leetcode.com/problems/sum-of-nodes-with-even-valued-grandparent,"Tree, Depth-First Search, Breadth-First Search, Binary Tree"
967,Binary Tree Maximum Path Sum,HARD,Tree,14,Amazon | Citadel | Flipkart | Google | Intuit | Meta | Microsoft | NVIDIA | Oracle | PayPal | Salesforce | Snap | Uber | Walmart,https://leetcode.com/problems/binary-tree-maximum-path-sum,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
968,Binary Tree Cameras,HARD,Tree,3,DEShaw | Goldman Sachs | Visa,https://leetcode.com/problems/binary-tree-cameras,"Dynamic Programming, Tree, Depth-First Search, Binary Tree"
969,Count Integers in Intervals,HARD,Tree,2,Databricks | Linkedln,https://leetcode.com/problems/count-integers-in-intervals,"Design, Segment Tree, Ordered Set"
970,Find Minimum Diameter After Merging Two Trees,HARD,Tree,1,ServiceNow,https://leetcode.com/problems/find-minimum-diameter-after-merging-two-trees,"Tree, Depth-First Search, Breadth-First Search, Graph"
971,Range Module,HARD,Tree,1,Google,https://leetcode.com/problems/range-module,"Design, Segment Tree, Ordered Set"
972,Sum of Distances in Tree,HARD,Tree,1,ByteDance,https://leetcode.com/problems/sum-of-distances-in-tree,"Dynamic Programming, Tree, Depth-First Search, Graph"
973,K-th Smallest in Lexicographical Order,HARD,Trie,2,DEShaw | Microsoft,https://leetcode.com/problems/k-th-smallest-in-lexicographical-order,Trie
974,Climbing Stairs,EASY,Dynamic Programming,21,Adobe | Amazon | Apple | Bloomberg | ByteDance | Cisco | Citadel | Deolite | Goldman Sachs | Google | IBM | Intel | Intuit | JP Morgan | Meta | Microsoft | NVIDIA | Oracle | Qualcomm | Uber | Yahoo,https://leetcode.com/problems/climbing-stairs,"Math, Dynamic Programming, Memoization"
975,Fibonacci Number,EASY,Dynamic Programming,5,Apple | Bloomberg | Google | JP Morgan | NVIDIA,https://leetcode.com/problems/fibonacci-number,"Math, Dynamic Programming, Recursion, Memoization"
976,Counting Bits,EASY,Dynamic Programming,1,NVIDIA,https://leetcode.com/problems/counting-bits,"Dynamic Programming, Bit Manipulation"
977,Divisor Game,EASY,Dynamic Programming,1,Visa,https://leetcode.com/problems/divisor-game,"Math, Dynamic Programming, Brainteaser, Game Theory"
978,Unique Paths,MEDIUM,Dynamic Programming,15,Adobe | Amazon | Apple | Bloomberg | ByteDance | Cisco | DEShaw | Goldman Sachs | Google | Meta | Microsoft | Oracle | Uber | Yahoo | Zomato,https://leetcode.com/problems/unique-paths,"Math, Dynamic Programming, Combinatorics"
979,Minimum Operations to Reduce an Integer to 0,MEDIUM,Dynamic Programming,4,IBM | Microsoft | NVIDIA | Salesforce,https://leetcode.com/problems/minimum-operations-to-reduce-an-integer-to-0,"Dynamic Programming, Greedy, Bit Manipulation"
980,Perfect Squares,MEDIUM,Dynamic Programming,3,Citadel | Google | Walmart,https://leetcode.com/problems/perfect-squares,"Math, Dynamic Programming, Breadth-First Search"
981,Knight Probability in Chessboard,MEDIUM,Dynamic Programming,2,Citadel | Goldman Sachs,https://leetcode.com/problems/knight-probability-in-chessboard,Dynamic Programming
982,2 Keys Keyboard,MEDIUM,Dynamic Programming,1,Salesforce,https://leetcode.com/problems/2-keys-keyboard,"Math, Dynamic Programming"
983,Can I Win,MEDIUM,Dynamic Programming,1,Linkedln,https://leetcode.com/problems/can-i-win,"Math, Dynamic Programming, Bit Manipulation, Memoization, Game Theory, Bitmask"
984,Count Numbers with Unique Digits,MEDIUM,Dynamic Programming,1,JP Morgan,https://leetcode.com/problems/count-numbers-with-unique-digits,"Math, Dynamic Programming, Backtracking"
985,Count Ways To Build Good Strings,MEDIUM,Dynamic Programming,1,Citadel,https://leetcode.com/problems/count-ways-to-build-good-strings,Dynamic Programming
986,Egg Drop With 2 Eggs and N Floors,MEDIUM,Dynamic Programming,1,Citadel,https://leetcode.com/problems/egg-drop-with-2-eggs-and-n-floors,"Math, Dynamic Programming"
987,Flip Game II,MEDIUM,Dynamic Programming,1,Google,https://leetcode.com/problems/flip-game-ii,"Math, Dynamic Programming, Backtracking, Memoization, Game Theory"
988,Knight Dialer,MEDIUM,Dynamic Programming,1,Snap,https://leetcode.com/problems/knight-dialer,Dynamic Programming
989,Number of Good Binary Strings,MEDIUM,Dynamic Programming,1,Citadel,https://leetcode.com/problems/number-of-good-binary-strings,Dynamic Programming
990,Paint Fence,MEDIUM,Dynamic Programming,1,Google,https://leetcode.com/problems/paint-fence,Dynamic Programming
991,Number of Digit One,HARD,Dynamic Programming,2,Atlassian | Google,https://leetcode.com/problems/number-of-digit-one,"Math, Dynamic Programming, Recursion"
992,Numbers With Repeated Digits,HARD,Dynamic Programming,2,IBM | JP Morgan,https://leetcode.com/problems/numbers-with-repeated-digits,"Math, Dynamic Programming"
993,Count Vowels Permutation,HARD,Dynamic Programming,1,Atlassian,https://leetcode.com/problems/count-vowels-permutation,Dynamic Programming
994,Find All Possible Stable Binary Arrays II,HARD,Dynamic Programming,1,IBM,https://leetcode.com/problems/find-all-possible-stable-binary-arrays-ii,"Dynamic Programming, Prefix Sum"
995,Least Operators to Express Number,HARD,Dynamic Programming,1,Snap,https://leetcode.com/problems/least-operators-to-express-number,"Math, Dynamic Programming, Memoization"
996,Minimum Edge Reversals So Every Node Is Reachable,HARD,Dynamic Programming,1,Microsoft,https://leetcode.com/problems/minimum-edge-reversals-so-every-node-is-reachable,"Dynamic Programming, Depth-First Search, Breadth-First Search, Graph"
997,Minimum One Bit Operations to Make Integers Zero,HARD,Dynamic Programming,1,ServiceNow,https://leetcode.com/problems/minimum-one-bit-operations-to-make-integers-zero,"Dynamic Programming, Bit Manipulation, Memoization"
998,Number of Distinct Roll Sequences,HARD,Dynamic Programming,1,ServiceNow,https://leetcode.com/problems/number-of-distinct-roll-sequences,"Dynamic Programming, Memoization"
999,Painting a Grid With Three Different Colors,HARD,Dynamic Programming,1,Google,https://leetcode.com/problems/painting-a-grid-with-three-different-colors,Dynamic Programming
1000,Distribute Money to Maximum Children,EASY,Greedy,1,Apple,https://leetcode.com/problems/distribute-money-to-maximum-children,"Math, Greedy"
1001,Maximum Swap,MEDIUM,Greedy,1,Meta,https://leetcode.com/problems/maximum-swap,"Math, Greedy"
1002,Minimum Non-Zero Product of the Array Elements,MEDIUM,Greedy,1,PayPal,https://leetcode.com/problems/minimum-non-zero-product-of-the-array-elements,"Math, Greedy, Recursion"
1003,Couples Holding Hands,HARD,Greedy,1,Citadel,https://leetcode.com/problems/couples-holding-hands,"Greedy, Depth-First Search, Breadth-First Search, Union Find, Graph"
1004,Combinations,MEDIUM,Backtracking,7,Adobe | Amazon | Apple | Bloomberg | Google | Meta | Microsoft,https://leetcode.com/problems/combinations,Backtracking
1005,Gray Code,MEDIUM,Backtracking,4,Amazon | Bloomberg | Google | IBM,https://leetcode.com/problems/gray-code,"Math, Backtracking, Bit Manipulation"
1006,All Paths From Source to Target,MEDIUM,Backtracking,1,Bloomberg,https://leetcode.com/problems/all-paths-from-source-to-target,"Backtracking, Depth-First Search, Breadth-First Search, Graph"
1007,Factor Combinations,MEDIUM,Backtracking,1,Linkedln,https://leetcode.com/problems/factor-combinations,Backtracking
1008,Numbers With Same Consecutive Differences,MEDIUM,Backtracking,1,Flipkart,https://leetcode.com/problems/numbers-with-same-consecutive-differences,"Backtracking, Breadth-First Search"
1009,N-Queens II,HARD,Backtracking,5,Amazon | Bloomberg | Google | Microsoft | Snowflake,https://leetcode.com/problems/n-queens-ii,Backtracking
1010,Robot Room Cleaner,HARD,Backtracking,4,Citadel | Google | Linkedln | Meta,https://leetcode.com/problems/robot-room-cleaner,"Backtracking, Interactive"
1011,Power of Two,EASY,Recursion,3,Google | Qualcomm | Snap,https://leetcode.com/problems/power-of-two,"Math, Bit Manipulation, Recursion"
1012,Power of Four,EASY,Recursion,1,Qualcomm,https://leetcode.com/problems/power-of-four,"Math, Bit Manipulation, Recursion"
1013,Power of Three,EASY,Recursion,1,Goldman Sachs,https://leetcode.com/problems/power-of-three,"Math, Recursion"
1014,"Pow(x, n)",MEDIUM,Recursion,18,Adobe | Amazon | Apple | Bloomberg | ByteDance | Citadel | Goldman Sachs | Google | Linkedln | Meta | Microsoft | Oracle | Qualcomm | Salesforce | ServiceNow | Uber | Walmart | Yahoo,https://leetcode.com/problems/powx-n,"Math, Recursion"
1015,Count Good Numbers,MEDIUM,Recursion,1,Amazon,https://leetcode.com/problems/count-good-numbers,"Math, Recursion"
1016,K-th Symbol in Grammar,MEDIUM,Recursion,1,Goldman Sachs,https://leetcode.com/problems/k-th-symbol-in-grammar,"Math, Bit Manipulation, Recursion"
1017,Permutation Sequence,HARD,Recursion,4,Adobe | Amazon | Google | Twitter,https://leetcode.com/problems/permutation-sequence,"Math, Recursion"
1018,Course Schedule II,MEDIUM,Graph,22,Amazon | Apple | Bloomberg | ByteDance | Citadel | Databricks | Flipkart | Goldman Sachs | Intuit | Linkedln | Meta | Microsoft | NVIDIA | Netflix | Oracle | Qualcomm | Salesforce | Snap | Snowflake | Tesla | Uber | Walmart,https://leetcode.com/problems/course-schedule-ii,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
1019,Course Schedule,MEDIUM,Graph,17,Amazon | Apple | ByteDance | Citadel | Flipkart | Google | Intuit | Meta | Microsoft | NVIDIA | Oracle | PayPal | Snap | Snowflake | Swiggy | Visa | Walmart,https://leetcode.com/problems/course-schedule,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
1020,Graph Valid Tree,MEDIUM,Graph,4,Google | Linkedln | Salesforce | Snowflake,https://leetcode.com/problems/graph-valid-tree,"Depth-First Search, Breadth-First Search, Union Find, Graph"
1021,Number of Operations to Make Network Connected,MEDIUM,Graph,3,IBM | Intuit | NVIDIA,https://leetcode.com/problems/number-of-operations-to-make-network-connected,"Depth-First Search, Breadth-First Search, Union Find, Graph"
1022,Number of Provinces,MEDIUM,Graph,3,Amazon | Google | Uber,https://leetcode.com/problems/number-of-provinces,"Depth-First Search, Breadth-First Search, Union Find, Graph"
1023,Keys and Rooms,MEDIUM,Graph,2,NVIDIA | Walmart,https://leetcode.com/problems/keys-and-rooms,"Depth-First Search, Breadth-First Search, Graph"
1024,Number of Connected Components in an Undirected Graph,MEDIUM,Graph,2,Linkedln | Twitter,https://leetcode.com/problems/number-of-connected-components-in-an-undirected-graph,"Depth-First Search, Breadth-First Search, Union Find, Graph"
1025,All Ancestors of a Node in a Directed Acyclic Graph,MEDIUM,Graph,1,Palantir,https://leetcode.com/problems/all-ancestors-of-a-node-in-a-directed-acyclic-graph,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
1026,Find Eventual Safe States,MEDIUM,Graph,1,Amazon,https://leetcode.com/problems/find-eventual-safe-states,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
1027,Minimum Height Trees,MEDIUM,Graph,1,Citadel,https://leetcode.com/problems/minimum-height-trees,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
1028,Parallel Courses,MEDIUM,Graph,1,Snowflake,https://leetcode.com/problems/parallel-courses,"Graph, Topological Sort"
1029,Possible Bipartition,MEDIUM,Graph,1,Linkedln,https://leetcode.com/problems/possible-bipartition,"Depth-First Search, Breadth-First Search, Union Find, Graph"
1030,Reconstruct Itinerary,HARD,Graph,4,Flipkart | Netflix | Snap | Uber,https://leetcode.com/problems/reconstruct-itinerary,"Depth-First Search, Graph, Eulerian Circuit"
1031,Valid Arrangement of Pairs,HARD,Graph,2,Goldman Sachs | Snap,https://leetcode.com/problems/valid-arrangement-of-pairs,"Depth-First Search, Graph, Eulerian Circuit"
1032,Shortest Cycle in a Graph,HARD,Graph,1,Zomato,https://leetcode.com/problems/shortest-cycle-in-a-graph,"Breadth-First Search, Graph"
1033,Sort Items by Groups Respecting Dependencies,HARD,Graph,1,Citadel,https://leetcode.com/problems/sort-items-by-groups-respecting-dependencies,"Depth-First Search, Breadth-First Search, Graph, Topological Sort"
1034,Minimum Knight Moves,MEDIUM,BFS,3,Citadel | Linkedln | NVIDIA,https://leetcode.com/problems/minimum-knight-moves,Breadth-First Search
1035,Nested List Weight Sum,MEDIUM,BFS,3,Linkedln | Meta | Snap,https://leetcode.com/problems/nested-list-weight-sum,"Depth-First Search, Breadth-First Search"
1036,Water and Jug Problem,MEDIUM,BFS,1,Uber,https://leetcode.com/problems/water-and-jug-problem,"Math, Depth-First Search, Breadth-First Search"
1037,Web Crawler Multithreaded,MEDIUM,BFS,1,Databricks,https://leetcode.com/problems/web-crawler-multithreaded,"Depth-First Search, Breadth-First Search, Concurrency"
1038,Number of 1 Bits,EASY,Bit Manipulation,3,Cisco | NVIDIA | Qualcomm,https://leetcode.com/problems/number-of-1-bits,"Divide and Conquer, Bit Manipulation"
1039,Reverse Bits,EASY,Bit Manipulation,3,Google | NVIDIA | Qualcomm,https://leetcode.com/problems/reverse-bits,"Divide and Conquer, Bit Manipulation"
1040,Binary Gap,EASY,Bit Manipulation,1,Twitter,https://leetcode.com/problems/binary-gap,Bit Manipulation
1041,Complement of Base 10 Integer,EASY,Bit Manipulation,1,Snap,https://leetcode.com/problems/complement-of-base-10-integer,Bit Manipulation
1042,Divide Two Integers,MEDIUM,Bit Manipulation,9,Adobe | Amazon | Apple | Bloomberg | Google | Meta | Microsoft | Uber | Yahoo,https://leetcode.com/problems/divide-two-integers,"Math, Bit Manipulation"
1043,Bitwise AND of Numbers Range,MEDIUM,Bit Manipulation,1,Google,https://leetcode.com/problems/bitwise-and-of-numbers-range,Bit Manipulation
1044,Sum of Two Integers,MEDIUM,Bit Manipulation,1,Bloomberg,https://leetcode.com/problems/sum-of-two-integers,"Math, Bit Manipulation"
1045,Palindrome Number,EASY,Math,17,Adobe | Amazon | Apple | Bloomberg | Deolite | Google | IBM | Intel | JP Morgan | Meta | Microsoft | Oracle | Qualcomm | Uber | Visa | Walmart | Yahoo,https://leetcode.com/problems/palindrome-number,Math
1046,Add Two Integers,EASY,Math,4,Atlassian | Google | Meta | Microsoft,https://leetcode.com/problems/add-two-integers,Math
1047,Add Digits,EASY,Math,2,Bloomberg | Google,https://leetcode.com/problems/add-digits,"Math, Simulation, Number Theory"
1048,Rectangle Overlap,EASY,Math,2,NVIDIA | Qualcomm,https://leetcode.com/problems/rectangle-overlap,"Math, Geometry"
1049,Divisible and Non-divisible Sums Difference,EASY,Math,1,Amazon,https://leetcode.com/problems/divisible-and-non-divisible-sums-difference,Math
1050,Ugly Number,EASY,Math,1,JP Morgan,https://leetcode.com/problems/ugly-number,Math
1051,Reverse Integer,MEDIUM,Math,15,Adobe | Amazon | Apple | Bloomberg | Deolite | Google | IBM | Intel | Meta | Microsoft | NVIDIA | Oracle | Qualcomm | Uber | Yahoo,https://leetcode.com/problems/reverse-integer,Math
1052,Rectangle Area,MEDIUM,Math,2,Google | NVIDIA,https://leetcode.com/problems/rectangle-area,"Math, Geometry"
1053,The kth Factor of n,MEDIUM,Math,2,IBM | Salesforce,https://leetcode.com/problems/the-kth-factor-of-n,"Math, Number Theory"
1054,Bulb Switcher,MEDIUM,Math,1,Linkedln,https://leetcode.com/problems/bulb-switcher,"Math, Brainteaser"
1055,Distribute Candies Among Children II,MEDIUM,Math,1,Amazon,https://leetcode.com/problems/distribute-candies-among-children-ii,"Math, Combinatorics, Enumeration"
1056,Factorial Trailing Zeroes,MEDIUM,Math,1,Google,https://leetcode.com/problems/factorial-trailing-zeroes,Math
1057,Implement Rand10() Using Rand7(),MEDIUM,Math,1,DEShaw,https://leetcode.com/problems/implement-rand10-using-rand7,"Math, Rejection Sampling, Randomized, Probability and Statistics"
1058,Smallest Greater Multiple Made of Two Digits,MEDIUM,Math,1,PayPal,https://leetcode.com/problems/smallest-greater-multiple-made-of-two-digits,"Math, Enumeration"
1059,Reaching Points,HARD,Math,3,Goldman Sachs | JP Morgan | PayPal,https://leetcode.com/problems/reaching-points,Math
1060,Consecutive Numbers Sum,HARD,Math,1,Citadel,https://leetcode.com/problems/consecutive-numbers-sum,"Math, Enumeration"
1061,Sum of k-Mirror Numbers,HARD,Math,1,Cisco,https://leetcode.com/problems/sum-of-k-mirror-numbers,"Math, Enumeration"
1062,Design Parking System,EASY,Simulation,1,Amazon,https://leetcode.com/problems/design-parking-system,"Design, Simulation, Counting"
1063,Create Hello World Function,EASY,Other,5,Amazon | Bloomberg | Google | Meta | Microsoft,https://leetcode.com/problems/create-hello-world-function,
1064,Recyclable and Low Fat Products,EASY,Other,4,Bloomberg | Google | Meta | Microsoft,https://leetcode.com/problems/recyclable-and-low-fat-products,Database
1065,Article Views I,EASY,Other,3,Bloomberg | Deolite | Microsoft,https://leetcode.com/problems/article-views-i,Database
